Ticker_ID,Asset_ID,Current_Price,Volatility_Index,Timestamp
TKR_005819,AST_01043,169.88,42.2,2026-05-02 03:46:50
TKR_005820,AST_01044,866.51,17.05,2026-04-05 06:46:50
TKR_005821,AST_01023,245.73,42.99,2026-04-27 05:46:50
TKR_005822,AST_01039,256.93,39.34,2026-04-18 15:46:50
TKR_005823,AST_01048,371.79,22.59,2026-04-19 12:46:50
TKR_005824,AST_01008,829.26,66.29,2026-04-26 03:46:50
TKR_005825,AST_01035,480.92,77.14,2026-04-21 06:46:50
TKR_005826,AST_01009,695.66,19.41,2026-04-23 05:46:50
TKR_005827,AST_01040,702.98,31.0,2026-04-24 10:46:50
TKR_005828,AST_01035,478.59,21.43,2026-05-05 12:46:50
TKR_005829,AST_01013,776.4,62.12,2026-05-04 20:46:50
TKR_005830,AST_01016,606.7,28.04,2026-04-19 17:46:50
TKR_005831,AST_01001,224.03,50.31,2026-04-18 21:46:50
TKR_005832,AST_01041,866.86,32.76,2026-04-26 00:46:50
TKR_005833,AST_01032,280.63,36.67,2026-04-23 14:46:50
TKR_005834,AST_01018,888.31,54.84,2026-04-22 04:46:50
TKR_005835,AST_01021,271.7,73.5,2026-04-21 18:46:50
TKR_005836,AST_01005,594.9,30.39,2026-04-13 10:46:50
TKR_005837,AST_01017,690.42,64.67,2026-04-27 08:46:50
TKR_005838,AST_01023,244.38,11.62,2026-05-01 14:46:50
TKR_005839,AST_01046,889.31,15.6,2026-04-15 23:46:50
TKR_005840,AST_01010,171.08,43.12,2026-04-17 02:46:50
TKR_005841,AST_01003,569.81,28.37,2026-04-08 16:46:50
TKR_005842,AST_01009,687.79,27.32,2026-04-10 12:46:50
TKR_005843,AST_01018,859.05,21.94,2026-04-22 04:46:50
TKR_005844,AST_01002,770.33,42.7,2026-04-29 10:46:50
TKR_005845,AST_01034,218.84,76.39,2026-05-07 14:46:50
TKR_005846,AST_01034,230.11,54.51,2026-04-13 14:46:50
TKR_005847,AST_01036,161.85,73.62,2026-04-21 20:46:50
TKR_005848,AST_01030,461.56,35.6,2026-04-25 02:46:50
TKR_005849,AST_01016,582.94,63.08,2026-04-12 00:46:50
TKR_005850,AST_01008,771.45,74.55,2026-04-19 17:46:50
TKR_005851,AST_01048,377.53,30.5,2026-04-24 00:46:50
TKR_005852,AST_01014,129.42,71.75,2026-04-30 11:46:50
TKR_005853,AST_01027,281.58,37.28,2026-04-20 22:46:50
TKR_005854,AST_01024,280.72,46.16,2026-04-15 13:46:50
TKR_005855,AST_01039,253.33,62.0,2026-05-03 08:46:50
TKR_005856,AST_01017,643.54,30.27,2026-04-21 02:46:50
TKR_005857,AST_01040,697.18,44.44,2026-04-22 08:46:50
TKR_005858,AST_01020,333.61,29.75,2026-04-08 17:46:50
TKR_005859,AST_01008,789.66,20.55,2026-04-30 00:46:50
TKR_005860,AST_01031,254.12,36.0,2026-04-14 09:46:50
TKR_005861,AST_01044,907.22,76.62,2026-04-30 02:46:50
TKR_005862,AST_01003,575.66,72.7,2026-04-16 02:46:50
TKR_005863,AST_01016,559.59,63.77,2026-05-04 00:46:50
TKR_005864,AST_01015,584.04,23.94,2026-04-20 14:46:50
TKR_005865,AST_01047,537.3,43.1,2026-04-29 21:46:50
TKR_005866,AST_01043,160.89,60.98,2026-05-08 10:46:50
TKR_005867,AST_01047,499.95,54.7,2026-05-07 03:46:50
TKR_005868,AST_01012,825.06,17.9,2026-04-19 21:46:50
TKR_005869,AST_01040,703.6,50.93,2026-04-21 05:46:50
TKR_005870,AST_01025,693.35,58.35,2026-05-03 01:46:50
TKR_005871,AST_01044,841.08,21.04,2026-04-28 00:46:50
TKR_005872,AST_01005,613.58,14.18,2026-04-30 00:46:50
TKR_005873,AST_01041,852.79,26.29,2026-04-12 03:46:50
TKR_005874,AST_01035,513.81,40.71,2026-05-03 11:46:50
TKR_005875,AST_01012,868.07,27.55,2026-04-08 11:46:50
TKR_005876,AST_01002,728.0,58.79,2026-04-23 17:46:50
TKR_005877,AST_01012,834.05,42.79,2026-04-26 11:46:50
TKR_005878,AST_01038,299.27,30.7,2026-05-07 05:46:50
TKR_005879,AST_01016,597.63,45.42,2026-04-25 00:46:50
TKR_005880,AST_01046,902.92,64.32,2026-04-13 19:46:50
TKR_005881,AST_01015,574.28,23.29,2026-04-18 21:46:50
TKR_005882,AST_01043,168.46,32.58,2026-04-23 04:46:50
TKR_005883,AST_01041,900.02,13.06,2026-04-15 16:46:50
TKR_005884,AST_01008,779.46,23.41,2026-04-13 06:46:50
TKR_005885,AST_01002,755.0,46.81,2026-04-26 12:46:50
TKR_005886,AST_01044,852.59,60.25,2026-04-26 11:46:50
TKR_005887,AST_01000,124.91,15.6,2026-05-07 20:46:50
TKR_005888,AST_01040,713.43,39.12,2026-04-09 23:46:50
TKR_005889,AST_01023,240.77,14.93,2026-05-03 19:46:50
TKR_005890,AST_01019,242.85,47.22,2026-04-10 16:46:50
TKR_005891,AST_01012,854.97,76.33,2026-04-14 07:46:50
TKR_005892,AST_01035,478.91,54.7,2026-05-01 23:46:50
TKR_005893,AST_01022,633.97,17.29,2026-04-29 21:46:50
TKR_005894,AST_01011,103.42,47.37,2026-04-25 10:46:50
TKR_005895,AST_01038,407.07,69.14,2026-04-22 10:46:50
TKR_005896,AST_01026,809.04,26.85,2026-05-02 23:46:50
TKR_005897,AST_01034,236.81,27.79,2026-04-14 17:46:50
TKR_005898,AST_01028,897.46,78.81,2026-04-22 00:46:50
TKR_005899,AST_01038,344.29,25.04,2026-04-08 09:46:50
TKR_005900,AST_01020,392.26,45.79,2026-04-08 22:46:50
TKR_005901,AST_01036,153.85,34.9,2026-05-07 03:46:50
TKR_005902,AST_01008,791.04,27.94,2026-04-16 18:46:50
TKR_005903,AST_01019,291.87,60.65,2026-04-10 18:46:50
TKR_005904,AST_01030,473.68,67.37,2026-04-13 22:46:50
TKR_005905,AST_01006,735.45,50.34,2026-04-27 01:46:50
TKR_005906,AST_01005,595.96,71.59,2026-04-30 00:46:50
TKR_005907,AST_01027,285.23,25.87,2026-04-21 03:46:50
TKR_005908,AST_01041,897.8,54.25,2026-05-05 00:46:50
TKR_005909,AST_01003,573.75,45.17,2026-04-17 10:46:50
TKR_005910,AST_01014,140.22,77.97,2026-04-09 23:46:50
TKR_005911,AST_01048,369.6,30.28,2026-04-27 02:46:50
TKR_005912,AST_01025,686.11,62.17,2026-04-09 02:46:50
TKR_005913,AST_01035,498.67,64.17,2026-04-20 12:46:50
TKR_005914,AST_01008,786.85,37.67,2026-04-29 17:46:50
TKR_005915,AST_01036,161.7,26.96,2026-04-14 23:46:50
TKR_005916,AST_01017,692.84,16.27,2026-05-02 21:46:50
TKR_005917,AST_01042,336.04,34.12,2026-04-21 11:46:50
TKR_005918,AST_01041,929.14,53.14,2026-04-08 05:46:50
TKR_005919,AST_01028,914.83,26.34,2026-04-24 01:46:50
TKR_005920,AST_01043,172.46,17.87,2026-04-19 23:46:50
TKR_005921,AST_01003,613.62,10.96,2026-04-15 04:46:50
TKR_005922,AST_01044,874.56,33.23,2026-04-30 14:46:50
TKR_005923,AST_01047,513.78,28.11,2026-04-25 17:46:50
TKR_005924,AST_01030,473.32,56.78,2026-04-27 04:46:50
TKR_005925,AST_01024,264.59,21.92,2026-04-26 16:46:50
TKR_005926,AST_01018,837.16,42.55,2026-04-14 19:46:50
TKR_005927,AST_01000,125.18,35.22,2026-04-10 08:46:50
TKR_005928,AST_01006,710.7,78.59,2026-04-08 20:46:50
TKR_005929,AST_01032,269.7,51.8,2026-04-27 10:46:50
TKR_005930,AST_01005,609.68,59.87,2026-04-13 14:46:50
TKR_005931,AST_01002,730.89,37.54,2026-04-15 09:46:50
TKR_005932,AST_01010,161.55,31.16,2026-04-08 11:46:50
TKR_005933,AST_01032,263.56,37.1,2026-04-16 20:46:50
TKR_005934,AST_01001,227.33,37.5,2026-05-08 08:46:50
TKR_005935,AST_01008,848.71,52.87,2026-04-10 16:46:50
TKR_005936,AST_01040,688.46,39.85,2026-04-29 07:46:50
TKR_005937,AST_01019,276.83,19.7,2026-05-07 14:46:50
TKR_005938,AST_01034,222.79,59.36,2026-04-29 04:46:50
TKR_005939,AST_01033,866.94,75.31,2026-05-05 00:46:50
TKR_005940,AST_01010,171.27,18.29,2026-04-15 17:46:50
TKR_005941,AST_01020,299.16,78.1,2026-05-04 23:46:50
TKR_005942,AST_01026,859.26,29.17,2026-04-17 20:46:50
TKR_005943,AST_01049,908.76,79.02,2026-04-11 05:46:50
TKR_005944,AST_01039,251.93,26.25,2026-04-16 19:46:50
TKR_005945,AST_01043,171.24,19.39,2026-04-08 22:46:50
TKR_005946,AST_01038,311.89,43.17,2026-04-23 11:46:50
TKR_005947,AST_01010,168.26,11.05,2026-04-14 13:46:50
TKR_005948,AST_01017,676.04,24.2,2026-05-08 23:46:50
TKR_005949,AST_01013,838.76,44.3,2026-04-10 14:46:50
TKR_005950,AST_01020,386.88,52.56,2026-05-05 07:46:50
TKR_005951,AST_01024,289.43,50.04,2026-05-01 19:46:50
TKR_005952,AST_01034,233.65,46.45,2026-04-24 22:46:50
TKR_005953,AST_01028,910.75,27.2,2026-04-22 01:46:50
TKR_005954,AST_01034,228.44,46.13,2026-04-20 01:46:50
TKR_005955,AST_01040,679.35,71.91,2026-05-05 09:46:50
TKR_005956,AST_01049,946.56,52.92,2026-05-04 05:46:50
TKR_005957,AST_01003,603.28,16.33,2026-04-30 04:46:50
TKR_005958,AST_01032,281.94,58.73,2026-04-11 18:46:50
TKR_005959,AST_01008,772.79,41.76,2026-04-20 14:46:50
TKR_005960,AST_01045,733.02,32.69,2026-05-06 14:46:50
TKR_005961,AST_01041,905.29,18.65,2026-05-07 05:46:50
TKR_005962,AST_01007,193.78,60.88,2026-04-30 11:46:50
TKR_005963,AST_01032,271.47,13.07,2026-04-27 12:46:50
TKR_005964,AST_01010,169.86,21.35,2026-05-07 21:46:50
TKR_005965,AST_01009,695.52,31.67,2026-04-13 01:46:50
TKR_005966,AST_01049,923.5,72.9,2026-05-08 20:46:50
TKR_005967,AST_01012,807.61,44.83,2026-04-08 08:46:50
TKR_005968,AST_01031,247.5,51.22,2026-04-25 19:46:50
TKR_005969,AST_01030,468.96,10.46,2026-04-22 02:46:50
TKR_005970,AST_01035,514.54,24.53,2026-04-16 17:46:50
TKR_005971,AST_01011,97.1,69.77,2026-04-09 11:46:50
TKR_005972,AST_01042,340.91,16.14,2026-04-26 09:46:50
TKR_005973,AST_01006,731.23,52.78,2026-04-21 05:46:50
TKR_005974,AST_01044,848.8,41.87,2026-04-30 17:46:50
TKR_005975,AST_01037,439.43,32.6,2026-04-19 02:46:50
TKR_005976,AST_01024,286.77,14.54,2026-05-01 13:46:50
TKR_005977,AST_01030,456.33,38.96,2026-04-09 08:46:50
TKR_005978,AST_01013,777.45,61.08,2026-04-30 01:46:50
TKR_005979,AST_01040,698.8,52.33,2026-04-24 15:46:50
TKR_005980,AST_01045,745.97,50.26,2026-04-17 10:46:50
TKR_005981,AST_01039,260.52,46.38,2026-04-19 19:46:50
TKR_005982,AST_01040,709.7,26.29,2026-04-23 05:46:50
TKR_005983,AST_01018,853.75,65.77,2026-04-11 00:46:50
TKR_005984,AST_01047,538.17,38.98,2026-05-05 19:46:50
TKR_005985,AST_01021,266.42,54.84,2026-04-19 20:46:50
TKR_005986,AST_01044,860.23,45.47,2026-04-17 02:46:50
TKR_005987,AST_01020,372.57,49.82,2026-04-29 21:46:50
TKR_005988,AST_01001,240.73,43.54,2026-05-04 10:46:50
TKR_005989,AST_01030,463.4,53.9,2026-04-30 04:46:50
TKR_005990,AST_01034,236.85,13.92,2026-05-06 13:46:50
TKR_005991,AST_01033,882.26,47.51,2026-04-17 21:46:50
TKR_005992,AST_01013,773.96,20.45,2026-04-26 11:46:50
TKR_005993,AST_01001,223.26,52.4,2026-04-18 20:46:50
TKR_005994,AST_01011,99.87,70.05,2026-04-25 00:46:50
TKR_005995,AST_01045,764.11,26.63,2026-04-09 02:46:50
TKR_005996,AST_01028,879.8,22.25,2026-05-04 06:46:50
TKR_005997,AST_01023,250.94,11.75,2026-04-30 06:46:50
TKR_005998,AST_01030,456.84,43.84,2026-05-06 06:46:50
TKR_005999,AST_01033,923.06,16.88,2026-04-17 04:46:50
